,0,1,2,3,4,5,6,7,8,9,10,11,12,13
185345,chr18,9186091,9186591,+,0,,"intron,(NM_001083625,,intron,2,of,11)",48780,NM_001204056,23253,Hs.464585,NM_015208,ANKRD12,"ankyrin,repeat,domain,12"
185346,chr18,9188162,9188662,+,0,,"intron,(NM_001083625,,intron,2,of,11)",50851,NM_001204056,23253,Hs.464585,NM_015208,ANKRD12,"ankyrin,repeat,domain,12"
185347,chr18,9189455,9189955,+,0,,"intron,(NM_001083625,,intron,2,of,11)",52144,NM_001204056,23253,Hs.464585,NM_015208,ANKRD12,"ankyrin,repeat,domain,12"
185348,chr18,9191543,9192043,+,0,,"intron,(NM_001083625,,intron,2,of,11)",54232,NM_001204056,23253,Hs.464585,NM_015208,ANKRD12,"ankyrin,repeat,domain,12"
185349,chr18,9206381,9206881,+,0,,"intron,(NM_015208,,intron,4,of,12)",69070,NM_001204056,23253,Hs.464585,NM_015208,ANKRD12,"ankyrin,repeat,domain,12"
185350,chr18,9209371,9209871,+,0,,"intron,(NM_001083625,,intron,4,of,11)",72060,NM_001204056,23253,Hs.464585,NM_015208,ANKRD12,"ankyrin,repeat,domain,12"
185351,chr18,9210939,9211439,+,0,,"intron,(NM_001083625,,intron,4,of,11)",73628,NM_001204056,23253,Hs.464585,NM_015208,ANKRD12,"ankyrin,repeat,domain,12"
185352,chr18,9223358,9223858,+,0,,"intron,(NM_001083625,,intron,7,of,11)",86047,NM_001204056,23253,Hs.464585,NM_015208,ANKRD12,"ankyrin,repeat,domain,12"
185353,chr18,9224255,9224755,+,0,,"intron,(NM_001083625,,intron,7,of,11)",86944,NM_001204056,23253,Hs.464585,NM_015208,ANKRD12,"ankyrin,repeat,domain,12"
185354,chr18,9237955,9238455,+,0,,"intron,(NM_001083625,,intron,7,of,11)",-96560,NM_020648,57045,Hs.514685,NM_020648,TWSG1,"twisted,gastrulation,BMP,signaling,modulator,1"
185355,chr18,9239688,9240188,+,0,,"intron,(NM_001083625,,intron,7,of,11)",-94827,NM_020648,57045,Hs.514685,NM_020648,TWSG1,"twisted,gastrulation,BMP,signaling,modulator,1"
185356,chr18,9240194,9240694,+,0,,"intron,(NM_001083625,,intron,7,of,11)",-94321,NM_020648,57045,Hs.514685,NM_020648,TWSG1,"twisted,gastrulation,BMP,signaling,modulator,1"
185357,chr18,9242959,9243459,+,0,,"intron,(NM_001083625,,intron,7,of,11)",-91556,NM_020648,57045,Hs.514685,NM_020648,TWSG1,"twisted,gastrulation,BMP,signaling,modulator,1"
185358,chr18,9244411,9244911,+,0,,"intron,(NM_001083625,,intron,7,of,11)",-90104,NM_020648,57045,Hs.514685,NM_020648,TWSG1,"twisted,gastrulation,BMP,signaling,modulator,1"
185359,chr18,9260411,9260911,+,0,,"intron,(NM_001083625,,intron,8,of,11)",-74104,NM_020648,57045,Hs.514685,NM_020648,TWSG1,"twisted,gastrulation,BMP,signaling,modulator,1"
185360,chr18,9263113,9263613,+,0,,"intron,(NM_001083625,,intron,8,of,11)",-71402,NM_020648,57045,Hs.514685,NM_020648,TWSG1,"twisted,gastrulation,BMP,signaling,modulator,1"
185361,chr18,9285462,9285962,+,0,,"3',UTR,(NM_001204056,,exon,12,of,12)",-49053,NM_020648,57045,Hs.514685,NM_020648,TWSG1,"twisted,gastrulation,BMP,signaling,modulator,1"
185362,chr18,9320942,9321442,+,0,,Intergenic,-13573,NM_020648,57045,Hs.514685,NM_020648,TWSG1,"twisted,gastrulation,BMP,signaling,modulator,1"
185363,chr18,9321835,9322335,+,0,,Intergenic,-12680,NM_020648,57045,Hs.514685,NM_020648,TWSG1,"twisted,gastrulation,BMP,signaling,modulator,1"
185364,chr18,9322621,9323121,+,0,,Intergenic,-11894,NM_020648,57045,Hs.514685,NM_020648,TWSG1,"twisted,gastrulation,BMP,signaling,modulator,1"
185365,chr18,9325758,9326258,+,0,,Intergenic,-8757,NM_020648,57045,Hs.514685,NM_020648,TWSG1,"twisted,gastrulation,BMP,signaling,modulator,1"
185366,chr18,9330600,9331100,+,0,,Intergenic,-3915,NM_020648,57045,Hs.514685,NM_020648,TWSG1,"twisted,gastrulation,BMP,signaling,modulator,1"
185367,chr18,9333405,9333905,+,0,,Intergenic,-1110,NM_020648,57045,Hs.514685,NM_020648,TWSG1,"twisted,gastrulation,BMP,signaling,modulator,1"
185368,chr18,9334069,9334569,+,0,,"promoter-TSS,(NM_020648)",-446,NM_020648,57045,Hs.514685,NM_020648,TWSG1,"twisted,gastrulation,BMP,signaling,modulator,1"
185369,chr18,9334603,9335103,+,0,,"promoter-TSS,(NM_020648)",88,NM_020648,57045,Hs.514685,NM_020648,TWSG1,"twisted,gastrulation,BMP,signaling,modulator,1"
185370,chr18,9335542,9336042,+,0,,"intron,(NM_020648,,intron,1,of,4)",1027,NM_020648,57045,Hs.514685,NM_020648,TWSG1,"twisted,gastrulation,BMP,signaling,modulator,1"
185371,chr18,9337801,9338301,+,0,,"intron,(NM_020648,,intron,2,of,4)",3286,NM_020648,57045,Hs.514685,NM_020648,TWSG1,"twisted,gastrulation,BMP,signaling,modulator,1"
185372,chr18,9348013,9348513,+,0,,"intron,(NM_020648,,intron,2,of,4)",13498,NM_020648,57045,Hs.514685,NM_020648,TWSG1,"twisted,gastrulation,BMP,signaling,modulator,1"
185373,chr18,9353515,9354015,+,0,,"intron,(NM_020648,,intron,2,of,4)",19000,NM_020648,57045,Hs.514685,NM_020648,TWSG1,"twisted,gastrulation,BMP,signaling,modulator,1"
185374,chr18,9356894,9357394,+,0,,"intron,(NM_020648,,intron,2,of,4)",22379,NM_020648,57045,Hs.514685,NM_020648,TWSG1,"twisted,gastrulation,BMP,signaling,modulator,1"
185375,chr18,9361759,9362259,+,0,,"intron,(NM_020648,,intron,3,of,4)",27244,NM_020648,57045,Hs.514685,NM_020648,TWSG1,"twisted,gastrulation,BMP,signaling,modulator,1"
185376,chr18,9386740,9387240,+,0,,"intron,(NM_020648,,intron,3,of,4)",52225,NM_020648,57045,Hs.514685,NM_020648,TWSG1,"twisted,gastrulation,BMP,signaling,modulator,1"
185377,chr18,9403809,9404309,+,0,,Intergenic,69294,NM_020648,57045,Hs.514685,NM_020648,TWSG1,"twisted,gastrulation,BMP,signaling,modulator,1"
185378,chr18,9404416,9404916,+,0,,Intergenic,69901,NM_020648,57045,Hs.514685,NM_020648,TWSG1,"twisted,gastrulation,BMP,signaling,modulator,1"
185803,chr18,11806616,11807116,+,0,,"intron,(NM_001261443,,intron,5,of,12)",-44523,NM_020412,57132,Hs.656244,NM_020412,CHMP1B,"charged,multivesicular,body,protein,1B"
185804,chr18,11810589,11811089,+,0,,"intron,(NM_001261443,,intron,5,of,12)",-40550,NM_020412,57132,Hs.656244,NM_020412,CHMP1B,"charged,multivesicular,body,protein,1B"
185805,chr18,11817813,11818313,+,0,,"intron,(NM_001261443,,intron,5,of,12)",-33326,NM_020412,57132,Hs.656244,NM_020412,CHMP1B,"charged,multivesicular,body,protein,1B"
185806,chr18,11818440,11818940,+,0,,"intron,(NM_001261443,,intron,5,of,12)",-32699,NM_020412,57132,Hs.656244,NM_020412,CHMP1B,"charged,multivesicular,body,protein,1B"
185807,chr18,11828766,11829266,+,0,,"intron,(NM_001261443,,intron,6,of,12)",-22373,NM_020412,57132,Hs.656244,NM_020412,CHMP1B,"charged,multivesicular,body,protein,1B"
185808,chr18,11847237,11847737,+,0,,"intron,(NM_001261443,,intron,6,of,12)",-3902,NM_020412,57132,Hs.656244,NM_020412,CHMP1B,"charged,multivesicular,body,protein,1B"
185809,chr18,11848024,11848524,+,0,,"intron,(NM_001261443,,intron,6,of,12)",-3115,NM_020412,57132,Hs.656244,NM_020412,CHMP1B,"charged,multivesicular,body,protein,1B"
185810,chr18,11849990,11850490,+,0,,"intron,(NM_001261443,,intron,6,of,12)",-1149,NM_020412,57132,Hs.656244,NM_020412,CHMP1B,"charged,multivesicular,body,protein,1B"
185811,chr18,11851062,11851562,+,0,,"promoter-TSS,(NM_020412)",-77,NM_020412,57132,Hs.656244,NM_020412,CHMP1B,"charged,multivesicular,body,protein,1B"
185812,chr18,11851806,11852306,+,0,,"exon,(NM_020412,,exon,1,of,1)",667,NM_020412,57132,Hs.656244,NM_020412,CHMP1B,"charged,multivesicular,body,protein,1B"
185825,chr18,11883070,11883570,+,0,,"TTS,(NM_001242904)",25476,NM_001242904,65258,Hs.712666,NM_023075,MPPE1,"metallophosphoesterase,1"
185826,chr18,11884398,11884898,+,0,,"3',UTR,(NM_001142339,,exon,13,of,13)",24148,NM_001242904,65258,Hs.712666,NM_023075,MPPE1,"metallophosphoesterase,1"
185827,chr18,11885507,11886007,+,0,,"TTS,(NM_001142339)",23039,NM_001242904,65258,Hs.712666,NM_023075,MPPE1,"metallophosphoesterase,1"
185828,chr18,11887439,11887939,+,0,,"intron,(NR_040243,,intron,6,of,11)",21107,NM_001242904,65258,Hs.712666,NM_023075,MPPE1,"metallophosphoesterase,1"
185829,chr18,11888124,11888624,+,0,,"intron,(NR_040243,,intron,6,of,11)",20422,NM_001242904,65258,Hs.712666,NM_023075,MPPE1,"metallophosphoesterase,1"
185830,chr18,11893768,11894268,+,0,,"intron,(NR_040243,,intron,3,of,11)",14778,NM_001242904,65258,Hs.712666,NM_023075,MPPE1,"metallophosphoesterase,1"
185831,chr18,11899000,11899500,+,0,,"intron,(NM_001242904,,intron,1,of,7)",9546,NM_001242904,65258,Hs.712666,NM_023075,MPPE1,"metallophosphoesterase,1"
185832,chr18,11901800,11902300,+,0,,"intron,(NM_001242904,,intron,1,of,7)",6746,NM_001242904,65258,Hs.712666,NM_023075,MPPE1,"metallophosphoesterase,1"
185833,chr18,11902585,11903085,+,0,,"intron,(NM_001242904,,intron,1,of,7)",5961,NM_001242904,65258,Hs.712666,NM_023075,MPPE1,"metallophosphoesterase,1"
185834,chr18,11907369,11907869,+,0,,"intron,(NR_040243,,intron,1,of,11)",1177,NM_001242904,65258,Hs.712666,NM_023075,MPPE1,"metallophosphoesterase,1"
185835,chr18,11908224,11908724,+,0,,"non-coding,(NR_040242,,exon,1,of,13)",322,NM_001242904,65258,Hs.712666,NM_023075,MPPE1,"metallophosphoesterase,1"
185836,chr18,11909373,11909873,+,0,,"promoter-TSS,(NM_001242904)",-827,NR_040241,65258,Hs.712666,NM_023075,MPPE1,"metallophosphoesterase,1"
185837,chr18,11916836,11917336,+,0,,Intergenic,-8290,NR_040241,65258,Hs.712666,NM_023075,MPPE1,"metallophosphoesterase,1"
185838,chr18,11921827,11922327,+,0,,Intergenic,-13281,NR_040241,65258,Hs.712666,NM_023075,MPPE1,"metallophosphoesterase,1"
185839,chr18,11923366,11923866,+,0,,Intergenic,-14820,NR_040241,65258,Hs.712666,NM_023075,MPPE1,"metallophosphoesterase,1"
185840,chr18,11925035,11925535,+,0,,Intergenic,-16489,NR_040241,65258,Hs.712666,NM_023075,MPPE1,"metallophosphoesterase,1"
185841,chr18,11925675,11926175,+,0,,Intergenic,-17129,NR_040241,65258,Hs.712666,NM_023075,MPPE1,"metallophosphoesterase,1"
185842,chr18,11927166,11927666,+,0,,Intergenic,-18620,NR_040241,65258,Hs.712666,NM_023075,MPPE1,"metallophosphoesterase,1"
185843,chr18,11928186,11928686,+,0,,Intergenic,-19640,NR_040241,65258,Hs.712666,NM_023075,MPPE1,"metallophosphoesterase,1"
185844,chr18,11937814,11938314,+,0,,Intergenic,-29268,NR_040241,65258,Hs.712666,NM_023075,MPPE1,"metallophosphoesterase,1"
185845,chr18,11943572,11944072,+,0,,Intergenic,-35026,NR_040241,65258,Hs.712666,NM_023075,MPPE1,"metallophosphoesterase,1"
185846,chr18,11944237,11944737,+,0,,Intergenic,-35691,NR_040241,65258,Hs.712666,NM_023075,MPPE1,"metallophosphoesterase,1"
191001,chr18,47002876,47003376,+,0,,Intergenic,10518,NM_001035005,497661,Hs.603040,NM_001035005,C18orf32,"chromosome,18,open,reading,frame,32"
191002,chr18,47005927,47006427,+,0,,Intergenic,7467,NM_001035005,497661,Hs.603040,NM_001035005,C18orf32,"chromosome,18,open,reading,frame,32"
191003,chr18,47012494,47012994,+,0,,"promoter-TSS,(NR_031720)",900,NM_001035005,497661,Hs.603040,NM_001035005,C18orf32,"chromosome,18,open,reading,frame,32"
191004,chr18,47013344,47013844,+,0,,"promoter-TSS,(NR_031720)",50,NM_001035005,497661,Hs.603040,NM_001035005,C18orf32,"chromosome,18,open,reading,frame,32"
191620,chr18,52887682,52888182,+,0,,Intergenic,81920,NM_001243236,6925,Hs.605153,NM_003199,TCF4,"transcription,factor,4"
191621,chr18,52888453,52888953,+,0,,"TTS,(NM_001083962)",81149,NM_001243236,6925,Hs.605153,NM_003199,TCF4,"transcription,factor,4"
191622,chr18,52894596,52895096,+,0,,"3',UTR,(NM_001083962,,exon,20,of,20)",75006,NM_001243236,6925,Hs.605153,NM_003199,TCF4,"transcription,factor,4"
191623,chr18,52895563,52896063,+,0,,"intron,(NM_001243236,,intron,11,of,12)",74039,NM_001243236,6925,Hs.605153,NM_003199,TCF4,"transcription,factor,4"
191624,chr18,52897358,52897858,+,0,,"intron,(NM_001243236,,intron,10,of,12)",72244,NM_001243236,6925,Hs.605153,NM_003199,TCF4,"transcription,factor,4"
191625,chr18,52900999,52901499,+,0,,"intron,(NM_001243236,,intron,9,of,12)",68603,NM_001243236,6925,Hs.605153,NM_003199,TCF4,"transcription,factor,4"
191626,chr18,52901777,52902277,+,0,,"intron,(NM_001243236,,intron,8,of,12)",67825,NM_001243236,6925,Hs.605153,NM_003199,TCF4,"transcription,factor,4"
191627,chr18,52903394,52903894,+,0,,"intron,(NM_001243236,,intron,8,of,12)",66208,NM_001243236,6925,Hs.605153,NM_003199,TCF4,"transcription,factor,4"
191628,chr18,52908183,52908683,+,0,,"intron,(NM_001243236,,intron,8,of,12)",61419,NM_001243236,6925,Hs.605153,NM_003199,TCF4,"transcription,factor,4"
191629,chr18,52913464,52913964,+,0,,"intron,(NM_001243236,,intron,8,of,12)",56138,NM_001243236,6925,Hs.605153,NM_003199,TCF4,"transcription,factor,4"
191630,chr18,52915684,52916184,+,0,,"intron,(NM_001243236,,intron,8,of,12)",53918,NM_001243236,6925,Hs.605153,NM_003199,TCF4,"transcription,factor,4"
191631,chr18,52916782,52917282,+,0,,"intron,(NM_001243236,,intron,8,of,12)",52820,NM_001243236,6925,Hs.605153,NM_003199,TCF4,"transcription,factor,4"
191632,chr18,52919287,52919787,+,0,,"intron,(NM_001243236,,intron,8,of,12)",50315,NM_001243236,6925,Hs.605153,NM_003199,TCF4,"transcription,factor,4"
191633,chr18,52920234,52920734,+,0,,"intron,(NM_001243236,,intron,8,of,12)",49368,NM_001243236,6925,Hs.605153,NM_003199,TCF4,"transcription,factor,4"
191634,chr18,52929197,52929697,+,0,,"intron,(NM_001243236,,intron,4,of,12)",40405,NM_001243236,6925,Hs.605153,NM_003199,TCF4,"transcription,factor,4"
191635,chr18,52931240,52931740,+,0,,"intron,(NM_001243236,,intron,4,of,12)",38362,NM_001243236,6925,Hs.605153,NM_003199,TCF4,"transcription,factor,4"
191636,chr18,52931961,52932461,+,0,,"intron,(NM_001243236,,intron,4,of,12)",37641,NM_001243236,6925,Hs.605153,NM_003199,TCF4,"transcription,factor,4"
191637,chr18,52933195,52933695,+,0,,"intron,(NM_001243236,,intron,4,of,12)",36407,NM_001243236,6925,Hs.605153,NM_003199,TCF4,"transcription,factor,4"
191638,chr18,52933808,52934308,+,0,,"intron,(NM_001243236,,intron,4,of,12)",35794,NM_001243236,6925,Hs.605153,NM_003199,TCF4,"transcription,factor,4"
191639,chr18,52935282,52935782,+,0,,"intron,(NM_001243236,,intron,4,of,12)",34320,NM_001243236,6925,Hs.605153,NM_003199,TCF4,"transcription,factor,4"
191640,chr18,52935844,52936344,+,0,,"intron,(NM_001243236,,intron,4,of,12)",33758,NM_001243236,6925,Hs.605153,NM_003199,TCF4,"transcription,factor,4"
191641,chr18,52942242,52942742,+,0,,"intron,(NM_001243236,,intron,3,of,12)",27360,NM_001243236,6925,Hs.605153,NM_003199,TCF4,"transcription,factor,4"
191642,chr18,52947639,52948139,+,0,,"intron,(NM_001243228,,intron,8,of,19)",21963,NM_001243236,6925,Hs.605153,NM_003199,TCF4,"transcription,factor,4"
191643,chr18,52951987,52952487,+,0,,"intron,(NM_001243228,,intron,8,of,19)",17615,NM_001243236,6925,Hs.605153,NM_003199,TCF4,"transcription,factor,4"
191644,chr18,52954667,52955167,+,0,,"intron,(NM_001243228,,intron,8,of,19)",14935,NM_001243236,6925,Hs.605153,NM_003199,TCF4,"transcription,factor,4"
191645,chr18,52955838,52956338,+,0,,"intron,(NM_001243228,,intron,8,of,19)",13764,NM_001243236,6925,Hs.605153,NM_003199,TCF4,"transcription,factor,4"
191646,chr18,52967913,52968413,+,0,,"intron,(NM_001243228,,intron,8,of,19)",1689,NM_001243236,6925,Hs.605153,NM_003199,TCF4,"transcription,factor,4"
191647,chr18,52969364,52969864,+,0,,"intron,(NM_001243228,,intron,8,of,19)",238,NM_001243236,6925,Hs.605153,NM_003199,TCF4,"transcription,factor,4"
191648,chr18,52971172,52971672,+,0,,"intron,(NM_001243228,,intron,8,of,19)",-1570,NM_001243236,6925,Hs.605153,NM_003199,TCF4,"transcription,factor,4"
191649,chr18,52974672,52975172,+,0,,"intron,(NM_001243228,,intron,8,of,19)",-5070,NM_001243236,6925,Hs.605153,NM_003199,TCF4,"transcription,factor,4"
191650,chr18,52977346,52977846,+,0,,"intron,(NM_001243228,,intron,8,of,19)",-7744,NM_001243236,6925,Hs.605153,NM_003199,TCF4,"transcription,factor,4"
191651,chr18,52983720,52984220,+,0,,"intron,(NM_001243228,,intron,8,of,19)",5120,NM_001243235,6925,Hs.605153,NM_003199,TCF4,"transcription,factor,4"
191652,chr18,52986366,52986866,+,0,,"intron,(NM_001243228,,intron,8,of,19)",2474,NM_001243235,6925,Hs.605153,NM_003199,TCF4,"transcription,factor,4"
191653,chr18,52987639,52988139,+,0,,"intron,(NM_001243228,,intron,8,of,19)",1201,NM_001243235,6925,Hs.605153,NM_003199,TCF4,"transcription,factor,4"
191654,chr18,52988988,52989488,+,0,,"promoter-TSS,(NM_001243235)",-148,NM_001243234,6925,Hs.605153,NM_003199,TCF4,"transcription,factor,4"
191655,chr18,52989573,52990073,+,0,,"promoter-TSS,(NM_001243235)",-733,NM_001243234,6925,Hs.605153,NM_003199,TCF4,"transcription,factor,4"
191656,chr18,52990581,52991081,+,0,,"intron,(NM_001243228,,intron,8,of,19)",-1741,NM_001243234,6925,Hs.605153,NM_003199,TCF4,"transcription,factor,4"
191657,chr18,52991364,52991864,+,0,,"intron,(NM_001243228,,intron,8,of,19)",-2524,NM_001243234,6925,Hs.605153,NM_003199,TCF4,"transcription,factor,4"
191658,chr18,52993241,52993741,+,0,,"intron,(NM_001243228,,intron,8,of,19)",-4401,NM_001243234,6925,Hs.605153,NM_003199,TCF4,"transcription,factor,4"
191659,chr18,52993774,52994274,+,0,,"intron,(NM_001243228,,intron,8,of,19)",-4934,NM_001243234,6925,Hs.605153,NM_003199,TCF4,"transcription,factor,4"
191660,chr18,52995466,52995966,+,0,,"intron,(NM_001243228,,intron,8,of,19)",-6626,NM_001243234,6925,Hs.605153,NM_003199,TCF4,"transcription,factor,4"
191661,chr18,52998530,52999030,+,0,,"intron,(NM_001243228,,intron,8,of,19)",-9690,NM_001243234,6925,Hs.605153,NM_003199,TCF4,"transcription,factor,4"
191662,chr18,52999379,52999879,+,0,,"intron,(NM_001243228,,intron,8,of,19)",-10539,NM_001243234,6925,Hs.605153,NM_003199,TCF4,"transcription,factor,4"
191663,chr18,53000822,53001322,+,0,,"intron,(NM_001243228,,intron,8,of,19)",-11982,NM_001243234,6925,Hs.605153,NM_003199,TCF4,"transcription,factor,4"
191664,chr18,53002135,53002635,+,0,,"intron,(NM_001243228,,intron,8,of,19)",-13295,NM_001243234,6925,Hs.605153,NM_003199,TCF4,"transcription,factor,4"
191665,chr18,53005039,53005539,+,0,,"intron,(NM_001243228,,intron,8,of,19)",-16199,NM_001243234,6925,Hs.605153,NM_003199,TCF4,"transcription,factor,4"
191666,chr18,53005953,53006453,+,0,,"intron,(NM_001243228,,intron,8,of,19)",-17113,NM_001243234,6925,Hs.605153,NM_003199,TCF4,"transcription,factor,4"
191667,chr18,53007924,53008424,+,0,,"intron,(NM_001243228,,intron,8,of,19)",-19084,NM_001243234,6925,Hs.605153,NM_003199,TCF4,"transcription,factor,4"
191668,chr18,53010694,53011194,+,0,,"intron,(NM_001243228,,intron,8,of,19)",-21854,NM_001243234,6925,Hs.605153,NM_003199,TCF4,"transcription,factor,4"
191669,chr18,53011519,53012019,+,0,,"intron,(NM_001243228,,intron,8,of,19)",-22679,NM_001243234,6925,Hs.605153,NM_003199,TCF4,"transcription,factor,4"
191670,chr18,53016794,53017294,+,0,,"intron,(NM_001243228,,intron,8,of,19)",-27954,NM_001243234,6925,Hs.605153,NM_003199,TCF4,"transcription,factor,4"
191671,chr18,53018454,53018954,+,0,,"intron,(NM_001243227,,intron,5,of,18)",-29614,NM_001243234,6925,Hs.605153,NM_003199,TCF4,"transcription,factor,4"
191672,chr18,53019364,53019864,+,0,,"intron,(NM_001243227,,intron,5,of,18)",-30524,NM_001243234,6925,Hs.605153,NM_003199,TCF4,"transcription,factor,4"
191673,chr18,53020477,53020977,+,0,,"intron,(NM_001243227,,intron,5,of,18)",-31637,NM_001243234,6925,Hs.605153,NM_003199,TCF4,"transcription,factor,4"
191674,chr18,53021031,53021531,+,0,,"intron,(NM_001243227,,intron,5,of,18)",-32191,NM_001243234,6925,Hs.605153,NM_003199,TCF4,"transcription,factor,4"
191675,chr18,53021972,53022472,+,0,,"intron,(NM_001243227,,intron,5,of,18)",-33132,NM_001243234,6925,Hs.605153,NM_003199,TCF4,"transcription,factor,4"
191676,chr18,53024006,53024506,+,0,,"intron,(NM_001243227,,intron,5,of,18)",-35166,NM_001243234,6925,Hs.605153,NM_003199,TCF4,"transcription,factor,4"
191677,chr18,53037837,53038337,+,0,,"intron,(NM_001243227,,intron,5,of,18)",33139,NM_001243232,6925,Hs.605153,NM_003199,TCF4,"transcription,factor,4"
191678,chr18,53043555,53044055,+,0,,"intron,(NM_001243227,,intron,5,of,18)",27421,NM_001243232,6925,Hs.605153,NM_003199,TCF4,"transcription,factor,4"
191679,chr18,53048491,53048991,+,0,,"intron,(NM_001243227,,intron,5,of,18)",22485,NM_001243232,6925,Hs.605153,NM_003199,TCF4,"transcription,factor,4"
191680,chr18,53051860,53052360,+,0,,"intron,(NM_001243227,,intron,5,of,18)",19116,NM_001243232,6925,Hs.605153,NM_003199,TCF4,"transcription,factor,4"
191681,chr18,53054226,53054726,+,0,,"intron,(NM_001243227,,intron,5,of,18)",16750,NM_001243232,6925,Hs.605153,NM_003199,TCF4,"transcription,factor,4"
191682,chr18,53056613,53057113,+,0,,"intron,(NM_001243227,,intron,5,of,18)",14363,NM_001243232,6925,Hs.605153,NM_003199,TCF4,"transcription,factor,4"
191683,chr18,53062384,53062884,+,0,,"intron,(NM_001243227,,intron,5,of,18)",8592,NM_001243232,6925,Hs.605153,NM_003199,TCF4,"transcription,factor,4"
191684,chr18,53062903,53063403,+,0,,"intron,(NM_001243227,,intron,5,of,18)",8073,NM_001243232,6925,Hs.605153,NM_003199,TCF4,"transcription,factor,4"
191685,chr18,53068653,53069153,+,0,,"intron,(NM_001243227,,intron,5,of,18)",2323,NM_001243232,6925,Hs.605153,NM_003199,TCF4,"transcription,factor,4"
191686,chr18,53069990,53070490,+,0,,"intron,(NM_001243227,,intron,5,of,18)",986,NM_001243232,6925,Hs.605153,NM_003199,TCF4,"transcription,factor,4"
191687,chr18,53072972,53073472,+,0,,"intron,(NM_001243227,,intron,4,of,18)",-1996,NM_001243232,6925,Hs.605153,NM_003199,TCF4,"transcription,factor,4"
191688,chr18,53075494,53075994,+,0,,"intron,(NM_001243227,,intron,4,of,18)",-4518,NM_001243232,6925,Hs.605153,NM_003199,TCF4,"transcription,factor,4"
191689,chr18,53082492,53082992,+,0,,"intron,(NM_001243227,,intron,4,of,18)",6981,NM_001243233,6925,Hs.605153,NM_003199,TCF4,"transcription,factor,4"
191690,chr18,53085602,53086102,+,0,,"intron,(NM_001243227,,intron,4,of,18)",3871,NM_001243233,6925,Hs.605153,NM_003199,TCF4,"transcription,factor,4"
191691,chr18,53087724,53088224,+,0,,"intron,(NM_001243227,,intron,4,of,18)",1749,NM_001243233,6925,Hs.605153,NM_003199,TCF4,"transcription,factor,4"
191692,chr18,53090094,53090594,+,0,,"promoter-TSS,(NM_001243233)",-621,NM_001243233,6925,Hs.605153,NM_003199,TCF4,"transcription,factor,4"
191693,chr18,53090733,53091233,+,0,,"intron,(NM_001243227,,intron,4,of,18)",-1260,NM_001243233,6925,Hs.605153,NM_003199,TCF4,"transcription,factor,4"
191694,chr18,53098057,53098557,+,0,,"intron,(NM_001243227,,intron,4,of,18)",-8584,NM_001243233,6925,Hs.605153,NM_003199,TCF4,"transcription,factor,4"
191695,chr18,53099678,53100178,+,0,,"intron,(NM_001243227,,intron,4,of,18)",-10205,NM_001243233,6925,Hs.605153,NM_003199,TCF4,"transcription,factor,4"
191696,chr18,53100799,53101299,+,0,,"intron,(NM_001243227,,intron,4,of,18)",-11326,NM_001243233,6925,Hs.605153,NM_003199,TCF4,"transcription,factor,4"
191697,chr18,53107084,53107584,+,0,,"intron,(NM_001243227,,intron,4,of,18)",-17611,NM_001243233,6925,Hs.605153,NM_003199,TCF4,"transcription,factor,4"
191698,chr18,53108103,53108603,+,0,,"intron,(NM_001243227,,intron,4,of,18)",-18630,NM_001243233,6925,Hs.605153,NM_003199,TCF4,"transcription,factor,4"
191699,chr18,53109443,53109943,+,0,,"intron,(NM_001243227,,intron,4,of,18)",-19970,NM_001243233,6925,Hs.605153,NM_003199,TCF4,"transcription,factor,4"
191700,chr18,53110051,53110551,+,0,,"intron,(NM_001243227,,intron,4,of,18)",-20578,NM_001243233,6925,Hs.605153,NM_003199,TCF4,"transcription,factor,4"
